epoch,train_loss,val_loss,val_qwk,val_macro_f1,lr
80,0.009326,1.047983,0.866774,0.648287,1.0000000000000002e-06
81,0.009126,1.041632,0.868071,0.642589,1.0000000000000002e-06
82,0.009056,1.043353,0.873276,0.681858,1.0000000000000002e-06
83,0.009154,1.044141,0.870142,0.655111,1.0000000000000002e-06
84,0.009358,1.04956,0.869878,0.652934,1.0000000000000002e-06
85,0.009459,1.055493,0.870227,0.660707,1.0000000000000002e-06
86,0.00929,1.042829,0.870582,0.658409,1.0000000000000002e-06
87,0.008934,1.040022,0.873377,0.652528,1.0000000000000002e-06
88,0.009451,1.052334,0.870632,0.677091,1.0000000000000002e-06
89,0.00911,1.068294,0.866161,0.643597,1.0000000000000002e-06
90,0.009572,1.060004,0.872314,0.686908,1.0000000000000002e-06
91,0.009355,1.044928,0.871962,0.667891,1.0000000000000002e-06
92,0.009152,1.021134,0.872636,0.66262,1.0000000000000002e-06
93,0.009332,1.052,0.87032,0.67226,1.0000000000000002e-06
94,0.009164,1.052169,0.870451,0.652872,1.0000000000000002e-06
95,0.00889,1.067917,0.877123,0.667884,1.0000000000000002e-06
96,0.009103,1.038034,0.860581,0.645303,1.0000000000000002e-07
97,0.008776,1.047896,0.873003,0.652067,1.0000000000000002e-07
98,0.00914,1.028068,0.870318,0.655035,1.0000000000000002e-07
99,0.009313,1.056877,0.873089,0.661894,1.0000000000000002e-07
100,0.009421,1.067848,0.869521,0.64978,1.0000000000000002e-07
