epoch,train_loss,val_loss,val_qwk,val_macro_f1,lr
47,0.023934,0.322057,0.903503,0.683282,1e-05
48,0.018563,0.330445,0.905135,0.685444,1e-05
49,0.020344,0.342026,0.908062,0.686597,1e-05
50,0.017975,0.343916,0.904235,0.685894,1e-05
51,0.021803,0.337766,0.903324,0.678068,1e-05
52,0.018259,0.350428,0.904963,0.682368,1e-05
53,0.021438,0.320493,0.906228,0.685114,1e-05
54,0.019369,0.336874,0.898846,0.671972,1e-05
55,0.020342,0.339496,0.901482,0.679107,1e-05
56,0.017775,0.363436,0.896702,0.66783,1e-05
57,0.019225,0.366984,0.894127,0.66385,1e-05
58,0.015582,0.365604,0.904355,0.682592,1e-05
59,0.019625,0.334892,0.90319,0.658543,1e-05
60,0.018877,0.37051,0.904055,0.663312,1e-05
61,0.020815,0.375723,0.901281,0.672354,1e-05
62,0.018623,0.39252,0.892244,0.673355,1e-05
63,0.01567,0.374169,0.898173,0.665257,1e-05
64,0.019115,0.369595,0.89839,0.656117,1e-05
65,0.014808,0.394342,0.898173,0.665257,1e-05
66,0.019877,0.376256,0.896028,0.662694,1.0000000000000002e-06
67,0.015961,0.377691,0.901689,0.668754,1.0000000000000002e-06
68,0.017397,0.379284,0.8978,0.66948,1.0000000000000002e-06
69,0.015499,0.379166,0.895556,0.660221,1.0000000000000002e-06
70,0.016668,0.377959,0.897865,0.665747,1.0000000000000002e-06
71,0.015603,0.38572,0.898173,0.665257,1.0000000000000002e-06
72,0.012141,0.376026,0.898173,0.665257,1.0000000000000002e-06
73,0.015876,0.375798,0.894982,0.656896,1.0000000000000002e-06
74,0.014998,0.382895,0.897594,0.661932,1.0000000000000002e-06
75,0.015026,0.376273,0.898037,0.671,1.0000000000000002e-06
76,0.014339,0.369094,0.89966,0.656708,1.0000000000000002e-06
77,0.014607,0.369115,0.897759,0.658809,1.0000000000000002e-06
78,0.015911,0.392767,0.897914,0.653668,1.0000000000000002e-06
79,0.014172,0.37563,0.897559,0.656991,1.0000000000000002e-06
80,0.015473,0.372138,0.897085,0.654517,1.0000000000000002e-06
81,0.01528,0.372257,0.899325,0.658062,1.0000000000000002e-06
82,0.013418,0.381294,0.905034,0.663018,1.0000000000000002e-06
83,0.018576,0.381006,0.902398,0.660568,1.0000000000000002e-06
84,0.015172,0.374607,0.89441,0.65351,1.0000000000000002e-06
85,0.015083,0.381732,0.897116,0.659466,1.0000000000000002e-06
86,0.013651,0.369834,0.89441,0.65351,1.0000000000000002e-06
87,0.015252,0.378263,0.896539,0.65608,1.0000000000000002e-06
88,0.015317,0.384254,0.899707,0.659555,1.0000000000000002e-06
89,0.014642,0.384782,0.900444,0.653218,1.0000000000000002e-06
90,0.013475,0.378514,0.900904,0.657297,1.0000000000000002e-06
91,0.015991,0.370255,0.895085,0.657803,1.0000000000000002e-06
92,0.015337,0.388799,0.900444,0.653218,1.0000000000000002e-06
93,0.013765,0.388422,0.896539,0.65608,1.0000000000000002e-06
94,0.014162,0.382189,0.899227,0.657089,1.0000000000000002e-06
95,0.013693,0.376435,0.898747,0.654676,1.0000000000000002e-06
96,0.012117,0.3939,0.897116,0.659466,1.0000000000000002e-07
97,0.014416,0.385862,0.898279,0.65064,1.0000000000000002e-07
98,0.014841,0.386389,0.900444,0.653218,1.0000000000000002e-07
99,0.01439,0.374547,0.896612,0.652097,1.0000000000000002e-07
100,0.013441,0.376367,0.902528,0.652501,1.0000000000000002e-07
